Compte_key_Payeur,client_total_montant,client_moy_montant_cheque,client_max_montant_cheque,client_min_montant_cheque,client_freq_transactions,client_nb_operations_distinctes,client_recence,client_nb_paiements_fractionnes_records,client_score_fragmentation,Segment,pca1,pca2,Cluster_Hc_client,Niveau_Risque_hc_client,Cluster_Kmeans_client,Niveau_Risque_Kmeans_client
11612,16899.0,5633.0,5633.0,5633.0,3,1,125,1,3.0,Particulier,1.0663916596339769,-2.538400422176842,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11684,179.6,44.9,44.9,44.9,4,1,278,1,4.0,Particulier,-0.9232839025581763,-0.5755325922205707,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11697,4913.456,555.591,994.0,117.182,12,2,1,2,6.0,Particulier,-0.35153183992152165,-0.25992751758636573,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11736,1500.0,500.0,500.0,500.0,3,1,363,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11761,2657.7,442.95,500.0,385.9,6,2,370,2,3.0,Particulier,-0.5784985911150595,-0.4840353005384277,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11773,1058.68,163.585,250.0,77.17,7,2,6,2,3.5,Particulier,-0.6567210055681738,-0.34553839407081904,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11793,1552.0,62.625,75.25,50.0,27,2,21,2,13.5,Particulier,-0.0852974821399926,0.49865174623494657,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11794,210.0,70.0,70.0,70.0,3,1,642,1,3.0,Particulier,-0.9591528175293363,-0.6471063315754385,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11799,5216.0,271.3333333333333,284.0,250.0,19,3,5,3,6.333333333333333,Particulier,-0.13005549527069402,0.19016772909066235,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11803,6200.0,700.0,1000.0,400.0,8,2,61,2,4.0,Particulier,-0.4092575097512444,-0.4808970824349023,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11819,5411.0,58.93571428571429,100.0,29.9,90,13,32,14,6.923076923076923,Particulier,2.9010396665580576,4.042705482873134,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11909,1928.524,259.8155,369.631,150.0,7,2,435,2,3.5,Particulier,-0.6177680423688499,-0.37786585554025093,0,Client Cluster HC 1,0,Client Cluster KMeans 1
11927,3470.0,330.0,600.0,140.0,11,3,28,3,3.6666666666666665,Particulier,-0.3199631118331099,-0.09097021684618227,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12054,2500.0,191.66666666666666,250.0,125.0,14,3,278,3,4.666666666666667,Particulier,-0.30476953657377825,0.05696158981043124,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12087,170.02,42.505,42.505,42.505,4,1,341,1,4.0,Particulier,-0.9241743208908532,-0.5747146885641113,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12100,283.365,94.455,94.455,94.455,3,1,251,1,3.0,Particulier,-0.9502485050740014,-0.6554204780765454,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12110,480.0,80.0,80.0,80.0,6,1,53,1,6.0,Particulier,-0.8196796105200136,-0.4615460066896522,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12165,1500.0,500.0,500.0,500.0,3,1,608,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12227,4300.0,600.0,700.0,500.0,7,2,456,2,3.5,Particulier,-0.4833107738867769,-0.49611949969505204,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12276,1558.91,125.405,150.0,100.81,14,2,250,2,7.0,Particulier,-0.4543426732615937,-0.05158144453727963,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12288,12780.0,331.6666666666667,750.0,45.0,23,3,26,3,7.666666666666667,Particulier,0.056363874039249494,0.2951566397262013,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12292,1769.268,197.439,200.0,194.878,9,2,0,2,4.5,Particulier,-0.5777359160394665,-0.28104107400587547,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12306,7405.0,205.0,350.0,100.0,27,3,119,3,9.0,Particulier,0.06791489292075434,0.47628491701974,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12323,4230.0,547.5,945.0,150.0,7,2,217,2,3.5,Particulier,-0.508673700889221,-0.46217795679035,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12331,3500.0,300.0,400.0,200.0,12,3,336,3,4.0,Particulier,-0.31039523484236065,-0.04633840427546956,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12397,3040.408,275.8673333333333,300.0,257.602,11,3,11,3,3.6666666666666665,Particulier,-0.3448264155333462,-0.07576086365733761,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12446,2455.674,409.279,618.558,200.0,6,2,56,2,3.0,Particulier,-0.5950736551304928,-0.464130708665401,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12469,219.94,31.42,31.42,31.42,7,1,74,1,7.0,Particulier,-0.7935815502670234,-0.3817464233987993,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12521,3200.0,450.0,500.0,400.0,7,2,126,2,3.5,Particulier,-0.5417513794036432,-0.4468572760334271,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12550,1975.0,103.0,250.0,30.0,22,5,28,5,4.4,Particulier,0.16360937125828737,0.683894059286893,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12588,48125.68,1706.284,5000.0,31.42,22,5,78,5,4.4,Particulier,1.17519143477979,0.0429232940102784,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12790,1500.0,500.0,500.0,500.0,3,1,71,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12882,2400.0,300.0,300.0,300.0,8,1,334,1,8.0,Particulier,-0.6405813564070729,-0.4120476490667024,0,Client Cluster HC 1,0,Client Cluster KMeans 1
12955,4145.097,192.01649999999998,500.0,68.4,26,5,20,6,5.2,Particulier,0.3977259145485943,0.8683893223978922,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13032,87202.18,1939.9341666666667,4500.0,45.15,51,6,6,6,8.5,Particulier,2.2140512930900447,0.9415461891690209,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13216,2698.25,270.9166666666667,288.75,260.0,10,3,78,3,3.3333333333333335,Particulier,-0.37400487606355876,-0.10736441772428722,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13222,1155.0,145.5,150.0,141.0,8,2,7,2,4.0,Particulier,-0.6302277759221703,-0.3033323804506945,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13225,600.0,200.0,200.0,200.0,3,1,607,1,3.0,Particulier,-0.9118185047428488,-0.6913033892382433,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13249,972.0,40.5,45.0,36.0,24,2,11,2,12.0,Particulier,-0.18715897726651587,0.3842490324875723,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13258,826.2,137.7,200.0,75.4,6,2,125,2,3.0,Particulier,-0.6967910022011146,-0.3785722444054681,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13261,3500.0,500.0,500.0,500.0,7,1,67,1,7.0,Particulier,-0.608586895254632,-0.543915651035098,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13307,937.47,66.245,90.0,42.49,12,2,274,2,6.0,Particulier,-0.5393059471789295,-0.112346816773703,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13344,1086.0,181.0,181.0,181.0,6,1,61,1,6.0,Particulier,-0.780579848383621,-0.496346490072496,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13374,8700.0,1450.0,1500.0,1400.0,6,2,243,2,3.0,Particulier,-0.18847904257867806,-0.8314082086472242,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13441,840.0,210.0,210.0,210.0,4,1,424,1,4.0,Particulier,-0.8619026638421237,-0.6319150112942454,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13477,1500.0,500.0,500.0,500.0,3,1,119,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13486,20469.5,508.15,1200.0,100.0,38,10,4,10,3.8,Particulier,1.6337286515090992,1.9572316412147437,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13487,4381.0,230.2,348.0,60.0,22,5,112,5,4.4,Particulier,0.21109462057553194,0.6526868900680586,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13551,2844.9,948.3,948.3,948.3,3,1,578,1,3.0,Particulier,-0.6393549181418589,-0.9457084526926797,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13631,5289.0,35.666666666666664,130.0,25.0,154,25,7,27,6.16,Particulier,6.232212180424851,8.10477445600341,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13654,766.26,42.57,42.57,42.57,18,1,4,1,18.0,Particulier,-0.294287320350589,0.30787723821677204,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13774,4069.5,339.125,800.0,50.0,12,4,28,4,3.0,Particulier,-0.12005417380168822,0.1255013268548795,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13791,1500.0,500.0,500.0,500.0,3,1,581,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13824,34585.25,249.79999999999998,1300.0,40.175,67,9,28,9,7.444444444444445,Particulier,2.0745063857754595,2.431200490989544,0,Client Cluster HC 1,0,Client Cluster KMeans 1
13825,300.0,100.0,100.0,100.0,3,1,579,1,3.0,Particulier,-0.9482295145786085,-0.6573056525745473,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14101,2417.5,121.5,200.0,65.0,21,4,5,5,5.25,Particulier,0.08116483879678779,0.5802912777701504,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14128,1891.0,84.2,116.0,57.0,21,5,22,5,4.2,Particulier,0.12974304842985737,0.6658827570529754,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14150,2145.899,306.557,306.557,306.557,7,1,481,1,7.0,Particulier,-0.6849578907080488,-0.476967633830675,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14207,1080.0,270.0,270.0,270.0,4,1,307,1,4.0,Particulier,-0.8395957327520984,-0.6524052907880097,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14222,1260.0,420.0,420.0,420.0,3,1,314,1,3.0,Particulier,-0.8317142831041774,-0.7660984098983743,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14237,377.82,94.455,94.455,94.455,4,1,228,1,4.0,Particulier,-0.9048602363887397,-0.5924558555591289,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14273,3510.0,510.0,570.0,450.0,7,2,476,2,3.5,Particulier,-0.5191399553495419,-0.46690904176486087,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14302,2341.0,198.0,210.0,175.0,12,3,1,3,4.0,Particulier,-0.35334114665327443,-0.013702390289796664,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14342,126.0,31.5,31.5,31.5,4,1,404,1,4.0,Particulier,-0.9282657838349486,-0.5709564298002967,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14390,2590.0,123.6,150.0,100.0,21,5,110,5,4.2,Particulier,0.14845633583874138,0.6515442048023379,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14423,14900.0,650.0,1000.0,300.0,17,2,1,2,8.5,Particulier,-0.09056601529422255,-0.10788959086566942,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14493,4500.0,600.0,900.0,300.0,9,2,215,2,4.5,Particulier,-0.42639146293060054,-0.40400580054605845,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14567,471.0,78.5,100.0,57.0,6,2,603,2,3.0,Particulier,-0.7187600659778896,-0.3603996679428527,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14600,5992.0,277.1,500.0,150.0,22,4,148,4,5.5,Particulier,0.09698782845215673,0.4362219395455884,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14641,9714.3,301.83714285714285,780.0,100.0,34,6,8,7,5.666666666666667,Particulier,0.8114188486718289,1.2218219882829402,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14688,75000.0,5000.0,5000.0,5000.0,15,1,25,1,15.0,Particulier,1.8321983770288497,-1.6575256505050027,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14711,1500.0,100.0,100.0,100.0,15,2,68,2,7.5,Particulier,-0.4328701828078543,-0.00355688307861592,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14714,900.0,300.0,300.0,300.0,3,1,586,1,3.0,Particulier,-0.875407494907089,-0.7253011259019392,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14742,838.0,41.9,41.9,41.9,20,1,63,1,20.0,Particulier,-0.2046382542245593,0.434210150987038,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14779,500.0,50.0,50.0,50.0,10,1,162,1,10.0,Particulier,-0.6511045769297386,-0.19907915638658838,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14791,70000.0,10000.0,10000.0,10000.0,7,1,111,1,7.0,Particulier,3.1419983252364654,-3.8317377145991376,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14839,8362.05,78.845,500.0,20.0,150,19,5,20,7.894736842105263,Particulier,5.053357349069091,6.554926730969573,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14891,9540.119999999999,522.51,1266.0,94.04,21,4,36,4,5.25,Particulier,0.1991998779304995,0.31830687150913184,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14901,2796.15,112.41166666666668,220.0,41.9,32,6,13,6,5.333333333333333,Particulier,0.5405786955302078,1.1415412041052513,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14919,8380.0,207.5,350.0,80.0,41,8,145,8,5.125,Particulier,1.1244105726127,1.7294040682161633,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14922,12040.875,406.0875,420.0,392.175,29,2,27,2,14.5,Particulier,0.17233303078659545,0.4490172988642251,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14963,737.0,67.0,67.0,67.0,11,1,123,1,11.0,Particulier,-0.598824095415938,-0.14203396501083057,0,Client Cluster HC 1,0,Client Cluster KMeans 1
14992,5217.62,122.67016666666666,249.318,58.0,42,6,25,6,7.0,Particulier,0.7677174832917039,1.3906771938052704,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15004,16830.0,1220.0,2310.0,450.0,22,3,13,3,7.333333333333333,Particulier,0.3720941883050179,-0.030557799932014997,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15032,14600.0,1825.0,3000.0,650.0,8,2,28,2,4.0,Particulier,0.018570190133929985,-0.8233216449458709,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15033,2639.0119999999997,266.502,403.004,130.0,14,2,321,2,7.0,Particulier,-0.4005311517790664,-0.09445069465401766,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15034,1979.0,181.5,185.0,178.0,11,2,1,2,5.5,Particulier,-0.521549409986378,-0.19445363786002315,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15058,1600.0,400.0,400.0,400.0,4,1,32,1,4.0,Particulier,-0.7912640487237106,-0.6968008963578323,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15164,1620.0,405.0,405.0,405.0,4,1,349,1,4.0,TPE,-0.7894051377995418,-0.6985084196489794,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15173,2750.0,241.66666666666666,325.0,150.0,11,3,0,3,3.6666666666666665,Particulier,-0.36178651486635105,-0.058738912384273236,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15272,4200.0,420.0,420.0,420.0,10,1,169,1,10.0,Particulier,-0.49651313656418383,-0.328826467266697,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15278,1330.0,110.0,150.0,70.0,11,2,0,2,5.5,Particulier,-0.5517656223686165,-0.16749084971418682,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15304,4000.0,1000.0,1000.0,1000.0,4,1,439,1,4.0,Particulier,-0.5681947378234588,-0.901703691295475,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15343,3000.0,1000.0,1000.0,1000.0,3,1,336,1,3.0,Particulier,-0.620530426056771,-0.9632852825478105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15353,5400.0,450.0,500.0,400.0,12,2,25,2,6.0,Particulier,-0.37478290054099095,-0.2464406325581856,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15356,750.0,250.0,250.0,250.0,3,1,580,1,3.0,Particulier,-0.8936129998249689,-0.7083022575700912,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15417,3000.0,1000.0,1000.0,1000.0,3,1,431,1,3.0,Particulier,-0.620530426056771,-0.9632852825478105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15523,35534.104999999996,1532.7482,2892.3,1000.0,26,5,141,5,5.2,Professional,1.0550541681285375,0.22902251818499847,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15687,2220.0,185.0,185.0,185.0,12,1,397,1,12.0,Particulier,-0.5025337164210051,-0.12076672363708164,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15713,3261.0,182.4,325.0,100.0,18,5,34,5,3.6,Particulier,0.11409641206705447,0.5475124450400172,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15723,990.0,85.0,90.0,80.0,12,2,78,2,6.0,Particulier,-0.5320695642083236,-0.1197403308888465,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15777,1634.892,233.556,233.556,233.556,7,1,0,1,7.0,Particulier,-0.7137785719376352,-0.45170297083464994,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15782,1480.0,370.0,370.0,370.0,4,1,61,1,4.0,Particulier,-0.8024175142687232,-0.6865557566109501,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15784,490.0,70.0,70.0,70.0,7,2,28,2,3.5,Particulier,-0.6909956271008203,-0.31799514978025173,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15836,435.0,145.0,145.0,145.0,3,1,131,1,3.0,Particulier,-0.9318445601525166,-0.6726046340732105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15840,10407.168,525.448,750.0,391.118,20,4,116,4,5.0,Particulier,0.1694788920815719,0.2878548239205313,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15938,24210.0,1114.0,2000.0,70.0,25,5,68,5,5.0,Professional,0.6979451914305286,0.4638794485283401,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15944,600.0,120.0,120.0,120.0,5,1,512,1,5.0,Particulier,-0.8497788083428662,-0.5382539841999116,0,Client Cluster HC 1,0,Client Cluster KMeans 1
15996,2070.0,690.0,690.0,690.0,3,1,11,1,3.0,Particulier,-0.7334045565476263,-0.8578922988903531,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16020,2350.0,470.0,470.0,470.0,5,1,4,1,5.0,Particulier,-0.7169698133843981,-0.658315166637559,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16029,1500.0,375.0,375.0,375.0,4,1,245,1,4.0,Particulier,-0.8005586033445544,-0.6882632799020972,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16137,1074.22,76.72999999999999,95.46,58.0,14,2,75,2,7.0,Particulier,-0.47452760707874897,-0.03483569728700481,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16296,7161.54,217.91733333333332,620.0,59.004,35,6,8,6,5.833333333333333,Particulier,0.6884941957287634,1.1658436053707548,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16365,2390.0,126.0,200.0,80.0,18,5,40,5,3.6,Particulier,0.08594025858382469,0.5682774004703335,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16486,11050.0,712.5,785.0,640.0,15,2,176,2,7.5,Particulier,-0.1523677905135717,-0.2196179312904267,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16498,1500.0,500.0,500.0,500.0,3,1,613,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16511,500.0,100.0,100.0,100.0,5,1,119,1,5.0,Particulier,-0.8573678937690644,-0.5313933452034745,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16512,6638.1,86.4065625,200.0,42.505,80,16,0,16,5.0,Particulier,3.19177433108455,4.3445727752806835,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16601,1451.3609999999999,194.6435,294.787,94.5,9,2,75,2,4.5,Particulier,-0.58339776504479,-0.27429555377610193,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16653,2546.385,394.3975,728.795,60.0,9,2,36,2,4.5,Particulier,-0.5123094366589068,-0.33018778636478063,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16753,3566.0,144.66666666666666,196.0,76.0,25,3,0,3,8.333333333333334,Particulier,-0.03703346696241196,0.43825167370307144,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16819,2858.676,319.8345,339.669,300.0,9,2,242,2,4.5,Inconnu,-0.5280312332717246,-0.32281367816230644,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16851,3473.634,385.9593333333334,564.355,170.007,9,3,119,3,3.0,Particulier,-0.3629775052646678,-0.1657964208969214,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16868,9165.355,36.683461538461536,157.0,20.0,325,13,1,13,25.0,Particulier,6.980515340258445,9.055112498234331,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16894,2196.245,241.51749999999998,395.0,88.035,11,2,243,2,5.5,Particulier,-0.5028989774528542,-0.20673462513998753,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16919,13050.0,850.0,1500.0,50.0,21,3,64,3,7.0,Particulier,0.14606122991552328,0.10418883260099028,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16951,3010.706,43.51553846153846,105.701,19.3,90,12,1,13,7.5,Particulier,2.7069850153175175,3.841477745802226,0,Client Cluster HC 1,0,Client Cluster KMeans 1
16954,6400.0,350.0,400.0,300.0,17,2,13,2,8.5,Particulier,-0.2511303093426388,-0.010651689986047258,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17013,280.0,70.0,70.0,70.0,4,1,469,1,4.0,Particulier,-0.9139521697188491,-0.5841043591421288,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17136,377.82,94.455,94.455,94.455,4,1,69,1,4.0,Particulier,-0.9048602363887397,-0.5924558555591289,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17145,18607.0,342.9,1000.0,70.0,47,10,0,10,4.7,Particulier,1.740553275608261,2.206161553700271,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17160,1240.0,20.0,20.0,20.0,62,6,20,6,10.333333333333334,Particulier,1.1028359302005133,1.9495385811435997,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17181,9420.0,496.0,1000.0,180.0,20,5,15,5,4.0,Particulier,0.3175791226780435,0.49041622209086005,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17216,4404.0,111.27272727272727,232.0,40.0,41,11,53,11,3.727272727272727,Particulier,1.5943705343074792,2.400250993636,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17221,5000.0,1000.0,1000.0,1000.0,5,1,53,1,5.0,Particulier,-0.5158590495901464,-0.8401221000431395,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17284,3150.185,185.305,185.305,185.305,17,2,25,2,8.5,Particulier,-0.3310768554103058,0.046822564803267956,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17294,1161.5149999999999,98.50166666666667,115.0,80.0,12,3,81,3,4.0,Particulier,-0.39536264800986454,0.020525430620429806,0,Client Cluster HC 1,0,Client Cluster KMeans 1
17303,1325.83,107.53666666666668,179.0,71.805,11,3,76,3,3.6666666666666665,Particulier,-0.4129445753948335,-0.018054312403197725,0,Client Cluster HC 1,0,Client Cluster KMeans 1
